game_id	period_id	event_id	time	raw_time	team_text	team_score	opponent_score	score	opponent_text
4014111	1	69	09:58	09:58		4	4	4-4	Ground ball pickup by PSU O'Neill, Tommy.
4014111	1	70	09:02	09:02		4	4	4-4	Shot by PSU Craig, Dan WIDE.
4014111	1	71	08:52	08:52		4	4	4-4	Shot by PSU Aponte, Nick WIDE.
4014111	1	72	08:44	08:44		4	4	4-4	Shot by PSU Sanders, TJ WIDE.
4014111	1	73	08:40	08:40	Ground ball pickup by HOB Arik Andreen.	4	4	4-4	
4014111	1	74	08:23	08:23	Clear attempt by HOB good.	4	4	4-4	
4014111	1	75	07:09	07:09	Shot by HOB Chris Aslanian WIDE.	4	4	4-4	
4014111	1	76	06:47	06:47	GOAL by HOB Frank Brown.	5	4	5-4	
4014111	1	77	06:47	06:47		5	4	5-4	Faceoff J.Andrew Spallanzani vs Lombardi, Billy won by PSU, [06:47] Ground ball pickup by PSU Lombardi, Billy.
4014111	1	78	06:38	06:38		5	5	5-5	GOAL by PSU Lombardi, Billy.
4014111	1	79	06:38	06:38		5	5	5-5	Faceoff J.Andrew Spallanzani vs Lombardi, Billy won by PSU, [06:38] Ground ball pickup by PSU O'Neill, Tommy.
4014111	1	80	05:37	05:37		5	6	5-6	GOAL by PSU Sutton, Mike, Assist by Hill, Kevin.
4014111	1	81	05:37	05:37	Penalty on HOB J.Andrew Spallanzani (ILLEGAL BODY CHECK/1:00) Extra-man opportunity.	5	6	5-6	
4014111	1	82	05:37	05:37	Faceoff Matthew Pedicine vs Wellman, Josh won by HOB (on faceoff violation).	5	6	5-6	
4014111	1	83	05:29	05:29	Timeout by HOB.	5	6	5-6	
4014111	1	84			Turnover by HOB Chris Aslanian (caused by Aronow, Mike).	5	6	5-6	
4014111	1	85	04:56	04:56		5	6	5-6	Ground ball pickup by PSU Aronow, Mike.
4014111	1	86	04:53	04:53		5	6	5-6	Timeout by PSU.
4014111	1	87	04:42	04:42		5	7	5-7	GOAL by PSU Florence, Matt (MAN-UP), Assist by Ament, Grant.
4014111	1	88	04:42	04:42	Faceoff J.Andrew Spallanzani vs Lombardi, Billy won by HOB, [04:42] Ground ball pickup by HOB William Locke.	5	7	5-7	
4014111	1	89	04:26	04:26	Timeout by HOB.	5	7	5-7	
4014111	1	90	03:40	03:40	Shot by HOB Mark Darden WIDE.	5	7	5-7	
4014111	1	91	03:28	03:28	Shot by HOB Frank Brown WIDE.	5	7	5-7	
4014111	1	92	03:09	03:09	Shot by HOB Frank Brown, SAVE Schreiner, Will.	5	7	5-7	
4014111	1	93	03:02	03:02		5	7	5-7	Clear attempt by PSU good.
4014111	1	94				5	7	5-7	Turnover by PSU Aponte, Nick (caused by D.Bennett Moore).
4014111	1	95	02:05	02:05	Ground ball pickup by HOB D.Bennett Moore.	5	7	5-7	
4014111	1	96	02:02	02:02	Ground ball pickup by HOB Gavin Llewellyn.	5	7	5-7	
4014111	1	97	01:34	01:34	Clear attempt by HOB good.	5	7	5-7	
4014111	1	98	00:52	00:52	Shot by HOB Frank Brown WIDE.	5	7	5-7	
4014111	1	99	00:31	00:31	Ground ball pickup by HOB Max Romm.	5	7	5-7	
4014111	1	100			Turnover by HOB Max Romm (caused by Sabia, Christopher).	5	7	5-7	
4014111	1	101	00:20	00:20		5	7	5-7	Ground ball pickup by PSU Aronow, Mike.
4014111	1	102	00:15	00:15		5	7	5-7	Clear attempt by PSU good.
4014111	1	103	00:12	00:12		5	7	5-7	Shot by PSU Florence, Matt, SAVE Jackson Brown.
4014111	1	104	00:07	00:07	Ground ball pickup by HOB Frank Brown.	5	7	5-7	
4014111	1	105	00:05	00:05	Clear attempt by HOB good.	5	7	5-7	
4014111	1	106	00:00	00:00	Shot by HOB Kevin Murphy, SAVE Schreiner, Will.	5	7	5-7	
4014111	1	107		End of 2nd Quarter					
4014111	2	108	15:00	15:00	Faceoff J.Andrew Spallanzani vs Lombardi, Billy won by HOB (on faceoff violation).	5	7	5-7	
4014111	2	109	14:36	14:36	Ground ball pickup by HOB Mark Darden.	5	7	5-7	
4014111	2	110	14:19	14:19	Shot by HOB Frank Brown, SAVE Schreiner, Will.	5	7	5-7	
4014111	2	111	14:16	14:16		5	7	5-7	Ground ball pickup by PSU O'Neill, Tommy.
4014111	2	112	13:53	13:53		5	7	5-7	Clear attempt by PSU good.
4014111	2	113	13:42	13:42		5	7	5-7	Shot by PSU Aponte, Nick, SAVE Jackson Brown.
4014111	2	114				5	7	5-7	Turnover by PSU Prestreau, Brian.
4014111	2	115	12:55	12:55	Clear attempt by HOB good.	5	7	5-7	
4014111	2	116	12:22	12:22	Shot by HOB Chris Aslanian WIDE.	5	7	5-7	
4014111	2	117	12:13	12:13	GOAL by HOB Max Romm.	6	7	6-7	
4014111	2	118	12:13	12:13	Faceoff J.Andrew Spallanzani vs Lombardi, Billy won by HOB, [12:13] Ground ball pickup by HOB William Locke.	6	7	6-7	
4014111	2	119	10:48	10:48	GOAL by HOB Cooper Stefaniak.	7	7	7-7	
4014111	2	120	10:48	10:48		7	7	7-7	Faceoff J.Andrew Spallanzani vs Lombardi, Billy won by PSU.
4014111	2	121	09:53	09:53		7	7	7-7	Shot by PSU Keenan, Ryan, SAVE Jackson Brown.
4014111	2	122	09:53	09:53	Penalty on HOB Christopher Willman (SLASHING/1:00) Extra-man opportunity.	7	7	7-7	
4014111	2	123	09:39	09:39		7	7	7-7	Shot by PSU Craig, Dan, SAVE Jackson Brown.
4014111	2	124	09:26	09:26	Clear attempt by HOB good.	7	7	7-7	
4014111	2	125			Turnover by HOB Kevin Murphy.	7	7	7-7	
4014111	2	126	09:13	09:13		7	7	7-7	Ground ball pickup by PSU Hill, Kevin.
4014111	2	127	09:11	09:11		7	7	7-7	Clear attempt by PSU good.
4014111	2	128	09:06	09:06		7	7	7-7	Shot by PSU Hill, Kevin WIDE.
4014111	2	129	08:57	08:57		7	7	7-7	Ground ball pickup by PSU Ament, Grant.
4014111	2	130	08:32	08:32		7	8	7-8	GOAL by PSU Craig, Dan, Assist by Ament, Grant.
4014111	2	131	08:32	08:32	Faceoff J.Andrew Spallanzani vs Lombardi, Billy won by HOB.	7	8	7-8	
4014111	2	132	07:34	07:34	GOAL by HOB Mark Darden.	8	8	8-8	
4014111	2	133	07:34	07:34	Faceoff J.Andrew Spallanzani vs Wellman, Josh won by HOB, [07:34] Ground ball pickup by HOB William Locke.	8	8	8-8	
4014111	2	134			Turnover by HOB Sean Donnelly.	8	8	8-8	
4014111	2	135	06:23	06:23		8	8	8-8	Ground ball pickup by PSU Aronow, Mike.
4014111	2	136	06:00	06:00		8	8	8-8	Clear attempt by PSU good.
4014111	2	137	05:29	05:29		8	8	8-8	Shot by PSU Prestreau, Brian WIDE.
4014111	2	138	05:10	05:10		8	8	8-8	Shot by PSU Florence, Matt, SAVE Jackson Brown.
4014111	2	139				8	8	8-8	Turnover by PSU Sanders, TJ.
4014111	2	140	03:40	03:40	GOAL by HOB Frank Brown.	9	8	9-8	
4014111	2	141	03:40	03:40		9	8	9-8	Faceoff J.Andrew Spallanzani vs Lombardi, Billy won by PSU, [03:40] Ground ball pickup by PSU Lombardi, Billy.
4014111	2	142	02:59	02:59		9	8	9-8	Shot by PSU Ament, Grant, SAVE Jackson Brown {shot from close left wing}.
4014111	2	143	02:54	02:54	Ground ball pickup by HOB William Locke.	9	8	9-8	
4014111	2	144	02:51	02:51	Ground ball pickup by HOB Teddy Sisco.	9	8	9-8	
4014111	2	145	02:36	02:36	Clear attempt by HOB good.	9	8	9-8	
4014111	2	146	02:19	02:19	Shot by HOB Kevin Murphy, SAVE Schreiner, Will.	9	8	9-8	
4014111	2	147	02:16	02:16	Ground ball pickup by HOB Sean Donnelly.	9	8	9-8	
4014111	2	148	02:14	02:14	GOAL by HOB Teddy Sisco, Assist by Sean Donnelly.	10	8	10-8	
4014111	2	149	02:14	02:14		10	8	10-8	Faceoff J.Andrew Spallanzani vs Lombardi, Billy won by PSU.
4014111	2	150	01:14	01:14		10	8	10-8	Shot by PSU Prestreau, Brian WIDE.
4014111	2	151	00:08	00:08	Shot by HOB Max Romm, SAVE Schreiner, Will.	10	8	10-8	
4014111	2	152		End of 3rd Quarter					
4014111	3	153	15:00	15:00	Faceoff J.Andrew Spallanzani vs Lombardi, Billy won by HOB, [15:00] Ground ball pickup by HOB Cooper Stefaniak.	10	8	10-8	
4014111	3	154	14:48	14:48	GOAL by HOB Cooper Stefaniak.	11	8	11-8	
4014111	3	155	14:48	14:48		11	8	11-8	Faceoff J.Andrew Spallanzani vs Lombardi, Billy won by PSU, [14:48] Ground ball pickup by PSU Wright, Tommy.
4014111	3	156	14:36	14:36		11	9	11-9	GOAL by PSU Ament, Grant.
4014111	3	157	14:36	14:36		11	9	11-9	Faceoff J.Andrew Spallanzani vs Wellman, Josh won by PSU, [14:36] Ground ball pickup by PSU Wright, Tommy.
4014111	3	158	14:26	14:26		11	10	11-10	GOAL by PSU Sanders, TJ, Assist by Wright, Tommy.
4014111	3	159	14:26	14:26		11	10	11-10	Faceoff J.Andrew Spallanzani vs Wellman, Josh won by PSU, [14:26] Ground ball pickup by PSU Wellman, Josh.
4014111	3	160	14:19	14:19		11	10	11-10	Ground ball pickup by PSU Chakey, James.
4014111	3	161	13:50	13:50		11	11	11-11	GOAL by PSU Keenan, Ryan, Assist by Hill, Kevin.
4014111	3	162	13:50	13:50	Timeout by HOB.	11	11	11-11	
4014111	3	163	13:50	13:50	Faceoff J.Andrew Spallanzani vs Wellman, Josh won by HOB.	11	11	11-11	
4014111	3	164			Turnover by HOB Sean Donnelly.	11	11	11-11	
4014111	3	165	12:55	12:55		11	12	11-12	GOAL by PSU Sanders, TJ.
4014111	3	166	12:55	12:55	Faceoff J.Andrew Spallanzani vs Wellman, Josh won by HOB, [12:55] Ground ball pickup by HOB Teddy Sisco.	11	12	11-12	
4014111	3	167			Turnover by HOB Mark Darden (caused by Aronow, Mike).	11	12	11-12	
4014111	3	168	10:53	10:53		11	13	11-13	GOAL by PSU Keenan, Ryan, Assist by Sutton, Mike.
4014111	3	169	10:53	10:53		11	13	11-13	Faceoff J.Andrew Spallanzani vs Wellman, Josh won by PSU, [10:53] Ground ball pickup by PSU Wright, Tommy.
4014111	3	170	10:05	10:05		11	13	11-13	Shot by PSU Keenan, Ryan WIDE.
4014111	3	171	09:49	09:49		11	13	11-13	Shot by PSU Hill, Kevin, SAVE Jackson Brown.
4014111	3	172	09:47	09:47		11	13	11-13	Ground ball pickup by PSU Aponte, Nick.
4014111	3	173	09:31	09:31		11	13	11-13	Shot by PSU Sutton, Mike WIDE.
4014111	3	174	09:23	09:23		11	13	11-13	Shot by PSU Keenan, Ryan WIDE.
4014111	3	175	09:15	09:15		11	13	11-13	Shot by PSU Ament, Grant, SAVE Jackson Brown.
4014111	3	176	08:57	08:57	Clear attempt by HOB good.	11	13	11-13	
4014111	3	177	08:35	08:35	GOAL by HOB Kevin Murphy, Assist by Sean Donnelly.	12	13	12-13	
4014111	3	178	08:35	08:35		12	13	12-13	Faceoff Matthew Pedicine vs Lombardi, Billy won by PSU, [08:35] Ground ball pickup by PSU Fox, Kevin.
4014111	3	179	08:23	08:23		12	14	12-14	GOAL by PSU Fox, Kevin.
4014111	3	180	08:23	08:23		12	14	12-14	Faceoff Matthew Pedicine vs Wellman, Josh won by PSU, [08:23] Ground ball pickup by PSU Chakey, James.
4014111	3	181	08:08	08:08		12	15	12-15	GOAL by PSU Ament, Grant.
4014111	3	182	08:08	08:08	Faceoff J.Andrew Spallanzani vs Lombardi, Billy won by HOB, [08:08] Ground ball pickup by HOB J.Andrew Spallanzani.	12	15	12-15	
4014111	3	183			Turnover by HOB Max Romm (caused by O'Neill, Tommy).	12	15	12-15	
4014111	3	184	06:43	06:43		12	15	12-15	Ground ball pickup by PSU Isenberg, Chris.
4014111	3	185	06:40	06:40		12	15	12-15	Clear attempt by PSU good.
4014111	3	186	05:56	05:56		12	16	12-16	GOAL by PSU Florence, Matt, Assist by Prestreau, Brian.
4014111	3	187	05:56	05:56	Faceoff J.Andrew Spallanzani vs Lombardi, Billy won by HOB, [05:56] Ground ball pickup by HOB J.Andrew Spallanzani.	12	16	12-16	
4014111	3	188			Turnover by HOB Kevin Murphy (caused by Sabia, Christopher).	12	16	12-16	
4014111	3	189	03:50	03:50		12	17	12-17	GOAL by PSU Craig, Dan.
4014111	3	190	03:50	03:50	Faceoff J.Andrew Spallanzani vs Wellman, Josh won by HOB, [03:50] Ground ball pickup by HOB J.Andrew Spallanzani.	12	17	12-17	
4014111	3	191	03:17	03:17	Shot by HOB Mark Darden WIDE.	12	17	12-17	
4014111	3	192	02:41	02:41	Shot by HOB Mark Darden WIDE.	12	17	12-17	
4014111	3	193	02:18	02:18		12	17	12-17	Clear attempt by PSU good.
4014111	3	194	01:42	01:42		12	17	12-17	Shot by PSU Sutton, Mike, SAVE Jackson Brown.
4014111	3	195	01:08	01:08		12	17	12-17	Shot by PSU Keenan, Ryan, SAVE Jackson Brown.
4014111	3	196	00:58	00:58	Clear attempt by HOB good.	12	17	12-17	
4014111	3	197			Turnover by HOB Max Romm (caused by Sutton, Mike).	12	17	12-17	
4014111	3	198	00:41	00:41		12	17	12-17	Ground ball pickup by PSU Sutton, Mike.
4014111	3	199	00:33	00:33	Ground ball pickup by HOB Arik Andreen.	12	17	12-17	
4014111	3	200	00:29	00:29		12	17	12-17	Clear attempt by PSU failed.
4014111	3	201	00:22	00:22		12	17	12-17	Ground ball pickup by PSU Isenberg, Chris.
4014111	3	202		End of 4th Quarter					
4014121	0	0	15:00	15:00	Zach Tuell at goalie for HPU.	0	0	0-0	
4014121	0	1	15:00	15:00		0	0	0-0	Danny Fowler at goalie for DU.
4014121	0	2	15:00	15:00		0	0	0-0	Faceoff Jamie Piluso vs Kyle Rowe won by DU, [15:00] Ground ball pickup by DU Kyle Rowe.
4014121	0	3	14:13	14:13		0	0	0-0	Shot by DU Case Matheis, SAVE Zach Tuell.
4014121	0	4	13:46	13:46	Clear attempt by HPU good.	0	0	0-0	
4014121	0	5	12:08	12:08	Shot by HPU T Moyer BLOCKED.	0	0	0-0	
4014121	0	6	12:04	12:04	Ground ball pickup by HPU Matt Thistle.	0	0	0-0	
4014121	0	7	11:53	11:53	GOAL by HPU Dan Lomas (FIRST GOAL), Assist by Sean Harrison, goal number 1 for season.	1	0	1-0	
4014121	0	8	11:53	11:53		1	0	1-0	Faceoff Jamie Piluso vs Kyle Rowe won by DU, [11:53] Ground ball pickup by DU Kyle Rowe.
4014121	0	9	11:44	11:44		1	0	1-0	Shot by DU Kyle Rowe, SAVE Zach Tuell.
4014121	0	10	11:44	11:44		1	0	1-0	Ground ball pickup by DU Jamie Ikeda.
4014121	0	11	11:45	11:45		1	1	1-1	GOAL by DU Jamie Ikeda, goal number 1 for season.
4014121	0	12	11:45	11:45		1	1	1-1	Faceoff Jamie Piluso vs Kyle Rowe won by DU, [11:45] Ground ball pickup by DU Brian Dunne.
4014121	0	13	10:25	10:25		1	1	1-1	Turnover by DU Jake Seau.
4014121	0	14	10:11	10:11	Clear attempt by HPU good.	1	1	1-1	
4014121	0	15	09:42	09:42	Shot by HPU Jake Schleppy, SAVE Danny Fowler.	1	1	1-1	
4014121	0	16	09:34	09:34		1	1	1-1	Clear attempt by DU good.
4014121	0	17	09:21	09:21		1	1	1-1	Shot by DU Myles Jones WIDE RIGHT.
4014121	0	18	09:04	09:04		1	1	1-1	Shot by DU Myles Jones, SAVE Zach Tuell.
4014121	0	19	08:47	08:47		1	2	1-2	GOAL by DU Deemer Class, Assist by Chad Cohan, goal number 1 for season.
4014121	0	20	08:47	08:47	Faceoff Alex Woodall vs Kyle Rowe won by HPU (on faceoff violation).	1	2	1-2	
4014121	0	21	08:09	08:09	Turnover by HPU Dan Lomas (caused by Brian Dunne).	1	2	1-2	
4014121	0	22	08:07	08:07		1	2	1-2	Ground ball pickup by DU Chris Coady.
4014121	0	23	07:28	07:28		1	2	1-2	Turnover by DU Jake Seau.
4014121	0	24	07:26	07:26	Ground ball pickup by HPU Nick Bittner.	1	2	1-2	
4014121	0	25	06:21	06:21	Shot by HPU Matt Thistle WIDE RIGHT.	1	2	1-2	
4014121	0	26	06:19	06:19		1	2	1-2	Clear attempt by DU good.
4014121	0	27	05:35	05:35		1	3	1-3	GOAL by DU Myles Jones, goal number 1 for season.
4014121	0	28	05:35	05:35		1	3	1-3	Faceoff Alex Woodall vs Kyle Rowe won by DU, [05:35] Ground ball pickup by DU Kyle Rowe.
4014121	0	29	04:54	04:54		1	3	1-3	Shot by DU Justin Guterding WIDE RIGHT.
4014121	0	30	04:30	04:30		1	3	1-3	Shot by DU Case Matheis, SAVE Zach Tuell.
4014121	0	31	04:21	04:21	Clear attempt by HPU good.	1	3	1-3	
4014121	0	32	04:04	04:04	Timeout by HPU.	1	3	1-3	
4014121	0	33	03:54	03:54	Turnover by HPU Matt Thistle (caused by Ethan Powley).	1	3	1-3	
4014121	0	34	03:52	03:52		1	3	1-3	Ground ball pickup by DU Ethan Powley.
4014121	0	35	02:48	02:48		1	4	1-4	GOAL by DU Deemer Class, Assist by Justin Guterding, goal number 2 for season.
4014121	0	36	02:48	02:48	Faceoff Alex Woodall vs Kyle Rowe won by HPU, [02:48] Ground ball pickup by HPU Alex Woodall.	1	4	1-4	
4014121	0	37	02:39	02:39		1	4	1-4	Penalty on DU Kyle Rowe (PUSHING/0:30) Extra-man opportunity.
4014121	0	38	02:22	02:22	Shot by HPU Michael LeClair BLOCKED.	1	4	1-4	
4014121	0	39	01:45	01:45		1	4	1-4	Clear attempt by DU good.
4014121	0	40	01:36	01:36		1	4	1-4	Turnover by DU Justin Guterding.
4014121	0	41	01:29	01:29	Clear attempt by HPU good.	1	4	1-4	
4014121	0	42	00:05	00:05	GOAL by HPU Dallas Bridle, goal number 1 for season.	2	4	2-4	
4014121	0	43	00:05	00:05	Faceoff Alex Woodall vs Kyle Rowe won by HPU, [00:05] Ground ball pickup by HPU Alex Woodall.	2	4	2-4	
4014121	0	44		End of 1st Quarter					
4014121	1	45	15:00	15:00	Penalty on HPU Griff Caligiuri (SLASHING/1:00) Extra-man opportunity.	2	4	2-4	
4014121	1	46	14:38	14:38		2	4	2-4	Shot by DU Deemer Class, SAVE Zach Tuell.
4014121	1	47	14:31	14:31		2	4	2-4	Ground ball pickup by DU Jack Bruckner.
4014121	1	48	14:17	14:17		2	5	2-5	GOAL by DU Jack Bruckner (MAN-UP), Assist by Myles Jones, goal number 1 for season.
4014121	1	49	14:17	14:17		2	5	2-5	Faceoff Alex Woodall vs Kyle Rowe won by DU, [14:17] Ground ball pickup by DU Jamie Ikeda.
4014121	1	50	13:38	13:38		2	5	2-5	Shot by DU Justin Guterding HIGH.
4014121	1	51	13:09	13:09		2	5	2-5	Shot by DU Jake Seau, SAVE Zach Tuell.
4014121	1	52	12:50	12:50	Clear attempt by HPU good.	2	5	2-5	
4014121	1	53	11:58	11:58	Turnover by HPU Dan Lomas (caused by Thomas Zenker).	2	5	2-5	
4014121	1	54	11:54	11:54		2	5	2-5	Ground ball pickup by DU Thomas Zenker.
4014121	1	55	11:52	11:52		2	5	2-5	Clear attempt by DU good.
4014121	1	56	11:42	11:42		2	5	2-5	Shot by DU Myles Jones WIDE RIGHT.
4014121	1	57	10:56	10:56		2	5	2-5	Shot by DU Case Matheis BLOCKED.
4014121	1	58	10:53	10:53	Ground ball pickup by HPU Zach Tuell.	2	5	2-5	
4014121	1	59	10:41	10:41	Clear attempt by HPU good.	2	5	2-5	
4014121	1	60	09:53	09:53	Shot by HPU Dan Lomas HIGH.	2	5	2-5	
4014121	1	61	09:46	09:46	Shot by HPU T Moyer HIGH.	2	5	2-5	
4014121	1	62	09:43	09:43		2	5	2-5	Penalty on DU John Prendergast (HOLDING/0:30) Extra-man opportunity.
4014121	1	63	09:27	09:27	Shot by HPU Tyler Cook WIDE RIGHT.	2	5	2-5	
4014121	1	64	09:16	09:16	Ground ball pickup by HPU Michael LeClair.	2	5	2-5	
4014121	1	65	09:15	09:15	Turnover by HPU Michael LeClair (caused by Jamie Ikeda).	2	5	2-5	
4014121	1	66	09:09	09:09		2	5	2-5	Ground ball pickup by DU Brian Dunne.
4014121	1	67	08:13	08:13		2	5	2-5	Shot by DU Justin Guterding HIT POST.
4014121	1	68	08:06	08:06	Clear attempt by HPU good.	2	5	2-5	
4014121	1	69	08:02	08:02	Timeout by HPU.	2	5	2-5	
4014121	1	70	07:43	07:43	Shot by HPU Matt Thistle WIDE RIGHT.	2	5	2-5	
4014121	1	71	06:32	06:32	GOAL by HPU Matt Thistle, goal number 1 for season.	3	5	3-5	
4014121	1	72	06:32	06:32		3	5	3-5	Faceoff Alex Woodall vs Kyle Rowe won by DU (on faceoff violation).
4014121	1	73	05:48	05:48		3	6	3-6	GOAL by DU Case Matheis, Assist by Myles Jones, goal number 1 for season.
4014121	1	74	05:48	05:48		3	6	3-6	Faceoff Alex Woodall vs Kyle Rowe won by DU, [05:48] Ground ball pickup by DU Greg Pelton.
4014121	1	75	05:02	05:02		3	6	3-6	Turnover by DU Brad Smith (caused by Joseph Taulane).
4014121	1	76	04:58	04:58	Ground ball pickup by HPU Joseph Taulane.	3	6	3-6	
4014121	1	77	04:08	04:08	Shot by HPU Dan Lomas HIGH.	3	6	3-6	
4014121	1	78	03:53	03:53	Shot by HPU Matt Thistle, SAVE Danny Fowler.	3	6	3-6	
4014121	1	79	03:53	03:53		3	6	3-6	Ground ball pickup by DU Chris Coady.
4014121	1	80	03:53	03:53		3	6	3-6	Penalty on DU Chris Coady (UNNECESSARY ROUGHNESS/1:00) Extra-man opportunity.
4014121	1	81	03:21	03:21	Shot by HPU Tyler Cook WIDE RIGHT.	3	6	3-6	
4014121	1	82	03:11	03:11	GOAL by HPU Connor Robinson (MAN-UP), Assist by Michael LeClair, goal number 1 for season.	4	6	4-6	
4014121	1	83	03:11	03:11	Faceoff Jamie Piluso vs Kyle Rowe won by HPU, [03:11] Ground ball pickup by HPU Joel Schwarz.	4	6	4-6	
4014121	1	84	02:56	02:56		4	6	4-6	Penalty on DU John Prendergast (TRIPPING/1:00) Extra-man opportunity.
4014121	1	85	02:56	02:56	Shot by HPU Tyler Cook, SAVE Danny Fowler.	4	6	4-6	
4014121	1	86	02:56	02:56	Ground ball pickup by HPU Dan Lomas.	4	6	4-6	
4014121	1	87	02:52	02:52	Timeout by HPU.	4	6	4-6	
4014121	1	88	02:33	02:33	Shot by HPU Dan Lomas BLOCKED.	4	6	4-6	
4014121	1	89	02:09	02:09	Turnover by HPU Tyler Cook.	4	6	4-6	
4014121	1	90	01:06	01:06		4	6	4-6	Shot by DU Myles Jones WIDE RIGHT.
4014121	1	91	00:24	00:24		4	7	4-7	GOAL by DU Deemer Class, goal number 3 for season.
4014121	1	92	00:22	00:22		4	7	4-7	Faceoff Jamie Piluso vs Kyle Rowe won by DU, [00:22] Ground ball pickup by DU Kyle Rowe.
4014121	1	93	00:10	00:10		4	7	4-7	Clear attempt by DU good.
4014121	1	94	00:04	00:04		4	7	4-7	Shot by DU Justin Guterding, SAVE Zach Tuell.
4014121	1	95		End of 2nd Quarter					
4014121	2	96	15:00	15:00	Penalty on HPU Michael LeClair (SLASHING/1:00) Extra-man opportunity.	4	7	4-7	
4014121	2	97	14:31	14:31		4	7	4-7	Shot by DU Myles Jones WIDE LEFT.
4014121	2	98	14:23	14:23		4	8	4-8	GOAL by DU Case Matheis (MAN-UP), Assist by Justin Guterding, goal number 2 for season.
4014121	2	99	14:23	14:23		4	8	4-8	Faceoff Jamie Piluso vs Kyle Rowe won by DU, [14:23] Ground ball pickup by DU Kyle Rowe.
4014121	2	100	13:34	13:34		4	8	4-8	Shot by DU Justin Guterding HIT POST.
4014121	2	101	13:29	13:29	Ground ball pickup by HPU Joseph Taulane.	4	8	4-8	
4014121	2	102	13:14	13:14	Clear attempt by HPU good.	4	8	4-8	
4014121	2	103	12:34	12:34	Turnover by HPU Dan Lomas (caused by Jamie Ikeda).	4	8	4-8	
4014121	2	104	12:28	12:28		4	8	4-8	Ground ball pickup by DU Greg Pelton.
4014121	2	105	11:49	11:49		4	8	4-8	Shot by DU Deemer Class WIDE LEFT.
4014121	2	106	11:40	11:40		4	9	4-9	GOAL by DU Deemer Class, Assist by Justin Guterding, goal number 4 for season.
4014121	2	107	11:40	11:40	Faceoff Jamie Piluso vs Kyle Rowe won by HPU, [11:40] Ground ball pickup by HPU Jamie Piluso.	4	9	4-9	
4014121	2	108	11:32	11:32	Shot by HPU Matt Thistle WIDE RIGHT.	4	9	4-9	
4014121	2	109	10:19	10:19	Shot by HPU Peyton Garrett WIDE RIGHT.	4	9	4-9	
4014121	2	110	10:07	10:07	Turnover by HPU Matt Thistle (caused by Ethan Powley).	4	9	4-9	
4014121	2	111	10:06	10:06		4	9	4-9	Clear attempt by DU good.
4014121	2	112	09:43	09:43		4	9	4-9	Shot by DU Jake Seau, SAVE Zach Tuell.
4014121	2	113	09:35	09:35		4	9	4-9	Ground ball pickup by DU Jack Bruckner.
4014121	2	114	09:33	09:33		4	9	4-9	Shot by DU Brad Smith HIGH.
4014121	2	115	09:22	09:22		4	10	4-10	GOAL by DU Justin Guterding, goal number 1 for season.
4014121	2	116	09:22	09:22		4	10	4-10	Faceoff Jamie Piluso vs Kyle Rowe won by DU, [09:22] Ground ball pickup by DU Kyle Rowe.
4014121	2	117	08:49	08:49		4	11	4-11	GOAL by DU Case Matheis, goal number 3 for season.
4014121	2	118	08:49	08:49		4	11	4-11	Faceoff Jamie Piluso vs Kyle Rowe won by DU (on faceoff violation).
4014121	2	119	07:58	07:58		4	12	4-12	GOAL by DU Myles Jones, goal number 2 for season.
4014121	2	120	07:53	07:53		4	12	4-12	Faceoff Alex Woodall vs Kyle Rowe won by DU, [07:53] Ground ball pickup by DU Jamie Ikeda.
4014121	2	121	07:38	07:38		4	12	4-12	Shot by DU Justin Guterding, SAVE Zach Tuell.
4014121	2	122	07:08	07:08		4	12	4-12	Shot by DU Case Matheis HIT POST.
4014121	2	123	07:03	07:03	Ground ball pickup by HPU Zack Price.	4	12	4-12	
4014121	2	124	06:57	06:57	Clear attempt by HPU failed.	4	12	4-12	
4014121	2	125	06:55	06:55	Turnover by HPU Zack Price (caused by Jack Bruckner).	4	12	4-12	
4014121	2	126	06:41	06:41		4	12	4-12	Turnover by DU Case Matheis.
4014121	2	127	06:30	06:30	Clear attempt by HPU good.	4	12	4-12	
4014121	2	128	05:55	05:55	Turnover by HPU Dan Lomas (caused by Greg Pelton).	4	12	4-12	
4014121	2	129	05:51	05:51		4	12	4-12	Ground ball pickup by DU Greg Pelton.
4014121	2	130	05:49	05:49		4	12	4-12	Clear attempt by DU good.
4014121	2	131	05:09	05:09		4	13	4-13	GOAL by DU Chad Cohan, Assist by Jack Bruckner, goal number 1 for season.
4014121	2	132	05:09	05:09	Faceoff Alex Woodall vs Kyle Rowe won by HPU.	4	13	4-13	
4014121	2	133	04:32	04:32		4	13	4-13	Ground ball pickup by DU Greg Pelton.
4014121	2	134	04:34	04:34		4	13	4-13	Penalty on DU Justin Guterding (ILLEGAL PROCEDURE/0:30) Extra-man opportunity.
4014121	2	135	04:17	04:17	Shot by HPU Dan Lomas, SAVE Danny Fowler.	4	13	4-13	
4014121	2	136	04:14	04:14		4	13	4-13	Ground ball pickup by DU Greg Pelton.
4014121	2	137	03:59	03:59		4	13	4-13	Clear attempt by DU good.
4014121	2	138	03:24	03:24		4	13	4-13	Shot by DU Brad Smith, SAVE Zach Tuell.
4014121	2	139	03:19	03:19	Clear attempt by HPU failed.	4	13	4-13	
4014121	2	140	03:12	03:12	Turnover by HPU Nick Bittner.	4	13	4-13	
